gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000141232.5	TOB1	205.5373173	1.460623254	0.199219579	7.331725426	2.27E-13	5.61E-12
ENSG00000165029.17	ABCA1	552.840863	1.458698549	0.20215591	7.215710631	5.37E-13	1.22E-11
ENSG00000105711.14	SCN1B	39.18854716	1.45660569	0.188048291	7.745912937	9.49E-15	3.02E-13
ENSG00000243646.10	IL10RB	32.82010065	1.455090244	0.181080215	8.035611419	9.31E-16	3.53E-14
ENSG00000225697.13	SLC26A6	42.9050939	1.454269215	0.158022419	9.202929729	3.48E-20	2.64E-18
ENSG00000177595.19	PIDD1	36.20705859	1.453865438	0.270389656	5.376926987	7.58E-08	5.98E-07
ENSG00000138623.10	SEMA7A	41.80665642	1.4530431	0.244332241	5.946996978	2.73E-09	2.96E-08
ENSG00000176170.14	SPHK1	30.66552448	1.451884074	0.249613578	5.816526822	6.01E-09	6.06E-08
ENSG00000241351.3	IGKV3-11	56.47251106	1.449084736	0.299350938	4.840755624	1.29E-06	7.96E-06
ENSG00000119725.20	ZNF410	22.0442029	1.447928721	0.198059807	7.310563129	2.66E-13	6.46E-12
ENSG00000076944.16	STXBP2	459.3675661	1.446517166	0.137043414	10.55517463	4.81E-26	9.70E-24
ENSG00000126861.5	OMG	9.322911362	1.445307974	0.335497177	4.307958677	1.65E-05	7.91E-05
ENSG00000004660.15	CAMKK1	79.28886468	1.443798135	0.149127561	9.681631774	3.61E-22	3.62E-20
ENSG00000211937.3	IGHV2-5	19.90707427	1.443309121	0.3784331	3.81390825	0.000136786	0.00053043
ENSG00000162873.15	KLHDC8A	19.51839395	1.441619761	0.413600618	3.485535802	0.000491152	0.001664314
ENSG00000134571.11	MYBPC3	65.98729892	1.441554943	0.22522925	6.400389566	1.55E-10	2.17E-09
ENSG00000118432.13	CNR1	5.443184794	1.441347114	0.381588448	3.777229429	0.000158583	0.000603942
ENSG00000130518.17	IQCN	93.29501588	1.440385891	0.20324793	7.086841613	1.37E-12	2.89E-11
ENSG00000173991.6	TCAP	4.477139036	1.440126611	0.534351051	2.695094562	0.007036866	0.017750043
ENSG00000060558.4	GNA15	97.98422721	1.437854866	0.165056284	8.711300383	3.00E-18	1.65E-16
ENSG00000165233.18	CARD19	175.7232854	1.437004609	0.171225208	8.392482771	4.76E-17	2.18E-15
ENSG00000136383.7	ALPK3	12.25219615	1.436230054	0.254138417	5.651369321	1.59E-08	1.45E-07
ENSG00000144550.13	CPNE9	6.471019392	1.434534495	0.568060051	2.525321914	0.011559235	0.027446426
ENSG00000237649.8	KIFC1	10.165153	1.434154239	0.29126464	4.923887215	8.48E-07	5.41E-06
ENSG00000109466.14	KLHL2	328.7051154	1.432474815	0.212820665	6.730900941	1.69E-11	2.80E-10
ENSG00000104856.14	RELB	156.8171131	1.431510401	0.166271882	8.609455719	7.34E-18	3.81E-16
ENSG00000212123.4	PRR22	0.882212231	1.431210911	0.54491349	2.626491979	0.008627003	0.021260219
ENSG00000077150.20	NFKB2	399.1824049	1.430244219	0.156140469	9.159984126	5.19E-20	3.80E-18
ENSG00000154359.13	LONRF1	98.09565372	1.429639649	0.137723881	10.38047748	3.04E-25	5.26E-23
ENSG00000108405.4	P2RX1	243.678048	1.429352822	0.126820782	11.27065142	1.83E-29	6.41E-27
ENSG00000162438.12	CTRC	4.022038614	1.428803179	0.36131064	3.954500704	7.67E-05	0.000315931
ENSG00000284713.1	SMIM38	1.672931574	1.428445424	0.493731509	2.893162372	0.003813841	0.010321502
ENSG00000211660.3	IGLV2-23	40.02956629	1.42808389	0.381185733	3.746425341	0.000179372	0.000677218
ENSG00000176890.16	TYMS	14.74535957	1.428043024	0.281022148	5.081603116	3.74E-07	2.58E-06
ENSG00000116260.17	QSOX1	279.6923474	1.427894582	0.125219157	11.40316395	4.03E-30	1.55E-27
ENSG00000110719.10	TCIRG1	1031.232127	1.427271113	0.150593803	9.477621798	2.60E-21	2.35E-19
ENSG00000070371.16	CLTCL1	31.94075765	1.426416191	0.251474449	5.672211215	1.41E-08	1.30E-07
ENSG00000147889.18	CDKN2A	5.339522092	1.426280454	0.356978848	3.995420065	6.46E-05	0.000271062
ENSG00000087085.16	ACHE	32.5157425	1.425383483	0.420589449	3.389013883	0.000701445	0.00228634
ENSG00000175287.19	PHYHD1	1.450896597	1.425018509	0.459467961	3.101453484	0.001925731	0.005617311
ENSG00000153208.17	MERTK	20.51112416	1.424948855	0.242174656	5.883971844	4.01E-09	4.19E-08
ENSG00000078814.17	MYH7B	1.329976757	1.424536798	0.596027	2.390054136	0.016845889	0.038025857
ENSG00000106211.10	HSPB1	174.3819157	1.423789068	0.244817325	5.815720221	6.04E-09	6.07E-08
ENSG00000051009.11	FAM160A2	202.6168721	1.42088503	0.127496473	11.14450462	7.62E-29	2.35E-26
ENSG00000121716.20	PILRB	28.40681846	1.420474181	0.238241616	5.962325992	2.49E-09	2.72E-08
ENSG00000274576.2	IGHV2-70	7.237927145	1.420252443	0.46878295	3.029658913	0.002448301	0.006953492
ENSG00000163754.18	GYG1	148.361726	1.420162495	0.223614361	6.350944929	2.14E-10	2.89E-09
ENSG00000239264.9	TXNDC5	13.38665834	1.416718392	0.323998905	4.372602401	1.23E-05	6.05E-05
ENSG00000128918.15	ALDH1A2	19.67080867	1.414532303	0.28072738	5.038811337	4.68E-07	3.16E-06
ENSG00000120049.20	KCNIP2	9.626450326	1.414366959	0.328756575	4.302170864	1.69E-05	8.09E-05
ENSG00000240505.9	TNFRSF13B	10.15159248	1.414333715	0.343681083	4.115250403	3.87E-05	0.000171385
ENSG00000243290.3	IGKV1-12	12.60536417	1.412313112	0.394078	3.583841556	0.000338578	0.001190885
ENSG00000134201.12	GSTM5	3.03098795	1.41185811	0.474843268	2.973313941	0.00294603	0.008188329
ENSG00000198208.12	RPS6KL1	2.23533079	1.411561522	0.391235693	3.607956907	0.000308618	0.001097772
ENSG00000078399.19	HOXA9	2.513766188	1.411014445	0.545073182	2.588669728	0.009634745	0.023439087
ENSG00000182759.4	MAFA	6.529828134	1.410793286	0.360676722	3.91151743	9.17E-05	0.000370545
ENSG00000204860.5	FAM201A	1.043793673	1.409517914	0.587374586	2.39969169	0.016408886	0.037167343
ENSG00000211962.2	IGHV1-46	22.93198301	1.409087679	0.363091939	3.88080133	0.000104113	0.00041508
ENSG00000166278.15	C2	5.84776301	1.408842945	0.33796595	4.168594341	3.06E-05	0.000138782
ENSG00000205085.13	FAM71F2	18.96523302	1.408411333	0.194676259	7.234633244	4.67E-13	1.08E-11
ENSG00000168078.10	PBK	1.749236463	1.408269138	0.520787792	2.704113189	0.006848696	0.017330943
ENSG00000164070.12	HSPA4L	2.739273583	1.408038963	0.569075982	2.474254771	0.013351445	0.031069151
ENSG00000162572.21	SCNN1D	4.697838191	1.406319654	0.345868229	4.06605619	4.78E-05	0.000206422
ENSG00000196843.17	ARID5A	252.511192	1.406093923	0.167954318	8.37188315	5.67E-17	2.55E-15
ENSG00000196358.11	NTNG2	195.5060413	1.405298312	0.168973944	8.316656853	9.05E-17	3.92E-15
ENSG00000166126.11	AMN	7.430017435	1.404215014	0.342897371	4.09514663	4.22E-05	0.000184721
ENSG00000137135.18	ARHGEF39	1.459599832	1.402262284	0.52989564	2.646298966	0.008137786	0.02023519
ENSG00000182541.18	LIMK2	1020.648574	1.399396066	0.211374822	6.620448216	3.58E-11	5.52E-10
ENSG00000242076.3	IGKV1-33	2.184088403	1.397654602	0.456152885	3.064004739	0.002183955	0.006285508
ENSG00000262246.6	CORO7	115.7275404	1.397536695	0.177693267	7.86488265	3.69E-15	1.27E-13
ENSG00000116016.14	EPAS1	18.35470968	1.396107805	0.247768089	5.634736136	1.75E-08	1.58E-07
ENSG00000196547.15	MAN2A2	850.4613769	1.394809709	0.138986622	10.03556808	1.06E-23	1.34E-21
ENSG00000079337.16	RAPGEF3	1.607095299	1.39466161	0.434361268	3.210833267	0.001323507	0.004033301
ENSG00000241294.1	IGKV2-24	9.971717749	1.39276553	0.38043404	3.660990826	0.000251242	0.000915828
ENSG00000188487.12	INSC	1.802676136	1.390814661	0.45186633	3.077933826	0.002084412	0.006034329
ENSG00000139574.9	NPFF	1.084571944	1.389830075	0.518560858	2.680167726	0.007358528	0.018490298
ENSG00000132965.10	ALOX5AP	213.0397116	1.384976379	0.247000992	5.607169296	2.06E-08	1.83E-07
ENSG00000137962.13	ARHGAP29	8.101928117	1.38344665	0.359741588	3.845667818	0.000120225	0.000471904
ENSG00000173744.18	AGFG1	527.3639804	1.382627435	0.175713221	7.868659084	3.58E-15	1.25E-13
ENSG00000169962.5	TAS1R3	6.705360384	1.381789236	0.358802909	3.85110935	0.000117584	0.000463219
ENSG00000118514.14	ALDH8A1	3.490573903	1.380148103	0.29906077	4.614941988	3.93E-06	2.17E-05
ENSG00000277632.2	CCL3	11.29838454	1.379733968	0.331229997	4.165486163	3.11E-05	0.000140404
ENSG00000184702.20	SEPTIN5	0.950895353	1.379713322	0.466284671	2.958950629	0.003086886	0.008534618
ENSG00000226777.7	FAM30A	82.39626155	1.379397167	0.227671008	6.058730007	1.37E-09	1.58E-08
ENSG00000164056.11	SPRY1	13.28505582	1.378985132	0.288689888	4.776700494	1.78E-06	1.06E-05
ENSG00000161921.17	CXCL16	176.4775293	1.378157629	0.19076885	7.224227814	5.04E-13	1.16E-11
ENSG00000211967.3	IGHV3-53	9.849872697	1.375563761	0.481632972	2.856041512	0.00428959	0.011432129
ENSG00000119333.12	DYNC2I2	20.73209935	1.375081179	0.266515166	5.159485673	2.48E-07	1.77E-06
ENSG00000140044.13	JDP2	143.4223825	1.374807044	0.167410499	8.212191291	2.17E-16	9.02E-15
ENSG00000075218.19	GTSE1	6.741288255	1.37475357	0.29253147	4.699506581	2.61E-06	1.49E-05
ENSG00000015479.20	MATR3	72.15456997	1.374496835	0.180003342	7.63595175	2.24E-14	6.69E-13
ENSG00000166803.14	PCLAF	2.315438862	1.374212469	0.450281086	3.051899163	0.002273985	0.006513653
ENSG00000180422.3	LINC00304	4.085849204	1.373597156	0.467924498	2.935510241	0.003329996	0.009139344
ENSG00000105974.13	CAV1	5.39935522	1.372724061	0.461678153	2.97333554	0.002945822	0.008188329
ENSG00000168356.13	SCN11A	1.46879581	1.369579141	0.476568621	2.873834075	0.004055219	0.010890489
ENSG00000211943.2	IGHV3-15	18.60566474	1.367808702	0.365970354	3.737484982	0.00018587	0.000699736
ENSG00000165948.11	IFI27L1	5.66930607	1.36760449	0.262379463	5.212315297	1.86E-07	1.37E-06
ENSG00000078018.21	MAP2	8.726516829	1.366915947	0.344279322	3.970368998	7.18E-05	0.000298028
ENSG00000187715.13	KBTBD12	1.3590246	1.366194004	0.480891265	2.840962404	0.004497761	0.01191029
ENSG00000068976.14	PYGM	35.68601676	1.365706324	0.181080598	7.541980421	4.63E-14	1.31E-12
ENSG00000012779.11	ALOX5	957.3957846	1.365452529	0.158555806	8.611810318	7.19E-18	3.75E-16
ENSG00000167378.9	IRGQ	92.5724886	1.363749747	0.183675896	7.424761623	1.13E-13	2.96E-12
ENSG00000106588.12	PSMA2	13.55022563	1.363047956	0.197103987	6.915374868	4.67E-12	8.77E-11
ENSG00000167508.12	MVD	57.78088435	1.36289039	0.185910099	7.330910994	2.29E-13	5.64E-12
ENSG00000152229.18	PSTPIP2	235.8310154	1.362853881	0.180802378	7.537809503	4.78E-14	1.35E-12
ENSG00000203710.12	CR1	874.6737805	1.362433126	0.228507673	5.962307991	2.49E-09	2.72E-08
ENSG00000074660.16	SCARF1	165.701357	1.362130604	0.228142621	5.970522288	2.36E-09	2.60E-08
ENSG00000177989.14	ODF3B	98.06971225	1.3609789	0.223552899	6.087950137	1.14E-09	1.35E-08
ENSG00000054523.19	KIF1B	411.4476915	1.359743852	0.148074764	9.182819635	4.20E-20	3.12E-18
ENSG00000135596.18	MICAL1	452.8015429	1.359668124	0.112903544	12.04274084	2.12E-33	1.59E-30
ENSG00000170049.10	KCNAB3	10.54617833	1.359315757	0.251199358	5.41130268	6.26E-08	5.03E-07
ENSG00000186866.17	POFUT2	69.68167663	1.358038866	0.151343444	8.973225593	2.88E-19	1.89E-17
ENSG00000174021.11	GNG5	25.01264389	1.357897857	0.16611618	8.174386491	2.97E-16	1.20E-14
ENSG00000011105.14	TSPAN9	105.2283131	1.357085844	0.235077292	5.77293466	7.79E-09	7.66E-08
ENSG00000258839.4	MC1R	8.382083147	1.354892363	0.289095965	4.686652628	2.78E-06	1.58E-05
ENSG00000083454.22	P2RX5	39.07377764	1.354653206	0.218008534	6.213762298	5.17E-10	6.49E-09
ENSG00000103005.12	USB1	211.0169953	1.35451029	0.149623428	9.052795469	1.39E-19	9.58E-18
ENSG00000211659.2	IGLV3-25	17.4766012	1.353652431	0.367760713	3.68079673	0.000232506	0.00085426
ENSG00000125812.16	GZF1	65.56549222	1.353486409	0.202733069	6.676199483	2.45E-11	3.93E-10
ENSG00000184163.3	C1QTNF12	3.141421694	1.352934994	0.32323725	4.185578844	2.84E-05	0.000129545
ENSG00000140534.14	TICRR	7.512991629	1.352677842	0.323003738	4.187808627	2.82E-05	0.000128317
ENSG00000179846.10	NKPD1	1.061781204	1.352489691	0.502466353	2.69170201	0.007108843	0.017917244
ENSG00000116133.13	DHCR24	29.73116253	1.350976262	0.212651197	6.353015086	2.11E-10	2.86E-09
ENSG00000196123.13	KIAA0895L	8.45560725	1.3492078	0.248384809	5.43192559	5.57E-08	4.54E-07
ENSG00000189337.17	KAZN	24.486878	1.3488689	0.251685118	5.359351039	8.35E-08	6.56E-07
ENSG00000131037.15	EPS8L1	4.549687008	1.345657512	0.39792974	3.381645997	0.000720529	0.002341274
ENSG00000124721.18	DNAH8	5.532602366	1.344229515	0.385888842	3.483463034	0.000494971	0.001675092
ENSG00000166091.21	CMTM5	94.77018401	1.343761032	0.228936423	5.869581678	4.37E-09	4.54E-08
ENSG00000204420.10	MPIG6B	773.524918	1.343203829	0.238073292	5.641976125	1.68E-08	1.52E-07
ENSG00000133250.14	ZNF414	42.33790445	1.342352152	0.183783546	7.303984381	2.79E-13	6.74E-12
ENSG00000134070.5	IRAK2	63.0308632	1.341114365	0.234786676	5.712054826	1.12E-08	1.06E-07
ENSG00000233220.3	LINC00167	2.186696298	1.338338815	0.372112529	3.596597022	0.000322407	0.001140124
ENSG00000180902.18	D2HGDH	40.71079759	1.338094968	0.226937247	5.896321483	3.72E-09	3.91E-08
ENSG00000179399.15	GPC5	1.831075444	1.336886716	0.504666431	2.649050209	0.008071834	0.020102953
ENSG00000148841.17	ITPRIP	564.0001028	1.336457489	0.133887011	9.981980155	1.83E-23	2.23E-21
ENSG00000215045.8	GRID2IP	1.236017416	1.333435836	0.516836235	2.579996806	0.009880123	0.023950891
ENSG00000177706.9	FAM20C	36.45389728	1.333368961	0.256297015	5.202436557	1.97E-07	1.44E-06
ENSG00000167702.13	KIFC2	37.1818748	1.332772867	0.271149149	4.91527587	8.87E-07	5.63E-06
ENSG00000243238.1	IGKV2-30	18.70975686	1.332723045	0.411455643	3.239044274	0.00119931	0.003697773
ENSG00000107719.9	PALD1	5.784138056	1.328852815	0.374709176	3.546357818	0.000390595	0.001354949
ENSG00000211673.2	IGLV3-1	30.34929235	1.328417188	0.390428421	3.402460268	0.000667821	0.002187616
ENSG00000079277.22	MKNK1	228.4905994	1.32831246	0.167302332	7.939593237	2.03E-15	7.43E-14
ENSG00000184451.5	CCR10	5.910377084	1.326665443	0.355152314	3.735483036	0.000187355	0.000704989
ENSG00000129467.14	ADCY4	28.36530632	1.326084316	0.16953057	7.822095557	5.20E-15	1.73E-13
ENSG00000137563.13	GGH	12.52026278	1.32571475	0.369828034	3.584678904	0.000337493	0.001188133
ENSG00000149527.18	PLCH2	30.22408366	1.322309187	0.290277874	4.555322002	5.23E-06	2.81E-05
ENSG00000163568.15	AIM2	31.81007566	1.321985696	0.250775634	5.271587506	1.35E-07	1.02E-06
ENSG00000019144.19	PHLDB1	3.611364806	1.321632246	0.501145529	2.637222463	0.008358799	0.020689967
ENSG00000184292.7	TACSTD2	2.692826952	1.320195199	0.432301052	3.053879219	0.00225903	0.00647554
ENSG00000108551.5	RASD1	3.610513196	1.320026073	0.458969307	2.87606612	0.004026654	0.010824855
ENSG00000196923.14	PDLIM7	301.0390158	1.319523566	0.131469319	10.03674147	1.05E-23	1.33E-21
ENSG00000185386.15	MAPK11	8.302791747	1.315655301	0.338323707	3.888747004	0.000100763	0.000403052
ENSG00000166527.8	CLEC4D	70.44504723	1.312884461	0.298421213	4.399434097	1.09E-05	5.42E-05
ENSG00000184985.16	SORCS2	2.564738032	1.312774723	0.441863009	2.970999376	0.002968324	0.008245926
ENSG00000169031.21	COL4A3	7.561401974	1.312642602	0.328668326	3.993821429	6.50E-05	0.000272752
ENSG00000103253.19	HAGHL	7.970768875	1.310312046	0.287605539	4.555934675	5.22E-06	2.81E-05
ENSG00000183763.9	TRAIP	4.74628131	1.309803842	0.392965202	3.333129333	0.00085875	0.002745628
ENSG00000173040.13	EVC2	3.047144042	1.309136299	0.393662885	3.325526355	0.000882518	0.002813047
ENSG00000254402.7	LRRC24	2.806919579	1.308919807	0.367114711	3.565424559	0.000363268	0.001270065
ENSG00000161640.15	SIGLEC11	5.792342731	1.308390147	0.368660019	3.549042697	0.000386634	0.001341924
ENSG00000164879.7	CA3	3.240633621	1.307011514	0.498221319	2.623355252	0.008706843	0.021427992
ENSG00000130844.19	ZNF331	57.57779486	1.306963316	0.233555636	5.595939962	2.19E-08	1.94E-07
ENSG00000164404.8	GDF9	1.918275539	1.305248603	0.511054849	2.554028407	0.010648457	0.025553699
ENSG00000143595.13	AQP10	33.22716731	1.305089035	0.325942876	4.004042216	6.23E-05	0.000262696
ENSG00000123989.14	CHPF	19.2024558	1.303829531	0.308444076	4.227118078	2.37E-05	0.000109709
ENSG00000181751.10	MACIR	28.01013484	1.303256509	0.248370511	5.247227228	1.54E-07	1.15E-06
ENSG00000254709.8	IGLL5	19.856279	1.300756404	0.332929891	3.906997953	9.34E-05	0.000376768
ENSG00000174885.13	NLRP6	211.0047045	1.298853858	0.218493219	5.944595726	2.77E-09	2.99E-08
ENSG00000205578.6	POM121B	1.433626381	1.295107065	0.505646344	2.561290277	0.010428418	0.025086857
ENSG00000140284.11	SLC27A2	2.42725104	1.29232231	0.405400411	3.187767639	0.001433757	0.004323244
ENSG00000205189.12	ZBTB10	124.0343329	1.287112879	0.191544019	6.719671456	1.82E-11	2.98E-10
ENSG00000006638.13	TBXA2R	71.51592669	1.286273482	0.219227203	5.867307816	4.43E-09	4.59E-08
ENSG00000213638.6	ADAT3	8.832865363	1.285806623	0.29963649	4.291221754	1.78E-05	8.47E-05
ENSG00000205209.8	SCGB2B2	1.068167592	1.285060823	0.505749168	2.540905462	0.011056581	0.026420311
ENSG00000104341.17	LAPTM4B	33.04692919	1.284591371	0.242836262	5.289948718	1.22E-07	9.34E-07
ENSG00000100836.11	PABPN1	52.16854711	1.284070297	0.186408975	6.888457481	5.64E-12	1.04E-10
ENSG00000215784.6	FAM72D	0.803937064	1.283996195	0.53186455	2.414141336	0.015772343	0.035895991
ENSG00000134686.19	PHC2	720.7570172	1.283990895	0.183821571	6.984984876	2.85E-12	5.64E-11
ENSG00000273703.2	H2BC14	28.58378715	1.283954947	0.250079969	5.134177496	2.83E-07	2.01E-06
ENSG00000077984.6	CST7	164.079423	1.283346925	0.236169647	5.434004504	5.51E-08	4.49E-07
ENSG00000095059.16	DHPS	5.947636146	1.283198895	0.333210598	3.851014648	0.000117629	0.000463219
ENSG00000258315.5	C17orf49	7.235861809	1.281327383	0.270526287	4.736424684	2.18E-06	1.27E-05
ENSG00000175768.13	TOMM5	5.970142595	1.280233429	0.283689094	4.512804528	6.40E-06	3.35E-05
ENSG00000181109.3	OR52P1P	0.878896015	1.279090633	0.52822012	2.421510624	0.015456149	0.035278392
ENSG00000015568.13	RGPD5	0.496559645	1.279053783	0.551358705	2.319821511	0.020350535	0.044758576
ENSG00000197818.12	SLC9A8	231.2913896	1.278810593	0.130413656	9.805802822	1.06E-22	1.18E-20
ENSG00000169397.4	RNASE3	2.106841678	1.278533767	0.488079033	2.619522004	0.008805309	0.021631897
ENSG00000138834.14	MAPK8IP3	323.216316	1.27718537	0.156081421	8.182814846	2.77E-16	1.14E-14
ENSG00000213085.10	CFAP45	30.69524314	1.276633129	0.215013599	5.937452963	2.89E-09	3.12E-08
ENSG00000231527.7	FAM27C	2.352895479	1.275512121	0.505079691	2.525368063	0.011557717	0.027446426
ENSG00000124610.5	H1-1	1.464819621	1.272309536	0.465362516	2.73401809	0.006256661	0.015986987
ENSG00000116663.11	FBXO6	28.07959136	1.272084463	0.2186937	5.816740322	6.00E-09	6.06E-08
ENSG00000095066.12	HOOK2	18.10801629	1.271580386	0.19254578	6.60404185	4.00E-11	6.13E-10
ENSG00000117013.17	KCNQ4	2.191979988	1.270414507	0.402728405	3.154519255	0.001607628	0.004777957
ENSG00000185522.9	LMNTD2	8.526574303	1.269398147	0.292960447	4.33300181	1.47E-05	7.14E-05
ENSG00000101084.18	RAB5IF	50.82634765	1.268951963	0.180725459	7.021434462	2.20E-12	4.45E-11
ENSG00000160908.15	ZNF394	317.1722156	1.267770873	0.122833117	10.32108361	5.66E-25	9.28E-23
ENSG00000122490.19	SLC66A2	340.8478643	1.267282949	0.174753968	7.25181215	4.11E-13	9.63E-12
ENSG00000112290.13	WASF1	17.46660646	1.267080769	0.243179543	5.210474341	1.88E-07	1.38E-06
ENSG00000176788.9	BASP1	420.4907586	1.266390452	0.242289115	5.22677402	1.72E-07	1.28E-06
ENSG00000168615.13	ADAM9	148.5884574	1.265744003	0.141993	8.914129619	4.92E-19	3.01E-17
ENSG00000105717.14	PBX4	11.24502676	1.265653562	0.222490046	5.688585097	1.28E-08	1.20E-07
ENSG00000112062.11	MAPK14	787.718307	1.264628898	0.189670268	6.667512594	2.60E-11	4.14E-10
ENSG00000107331.17	ABCA2	332.6886511	1.263796849	0.14376938	8.790445147	1.49E-18	8.50E-17
ENSG00000123500.10	COL10A1	4.681475984	1.263244	0.505185217	2.500556147	0.012399848	0.029169571
ENSG00000213366.13	GSTM2	14.12288875	1.262260529	0.234100826	5.39195249	6.97E-08	5.56E-07
ENSG00000087157.19	PGS1	391.8220884	1.261962027	0.173663298	7.266716928	3.68E-13	8.73E-12
ENSG00000182472.9	CAPN12	13.39714132	1.261057881	0.332982978	3.787154193	0.000152383	0.000582726
ENSG00000173264.15	GPR137	46.57199678	1.261012771	0.16219312	7.774761167	7.56E-15	2.46E-13
ENSG00000172893.17	DHCR7	25.82136755	1.259611035	0.182153042	6.915124901	4.67E-12	8.77E-11
ENSG00000088826.18	SMOX	318.7093443	1.258313542	0.212690926	5.916159967	3.30E-09	3.51E-08
ENSG00000156381.9	ANKRD9	270.9538696	1.258071909	0.264189791	4.762000474	1.92E-06	1.14E-05
ENSG00000104885.18	DOT1L	188.4214022	1.25779404	0.159629811	7.879443251	3.29E-15	1.16E-13
ENSG00000176014.13	TUBB6	28.52572503	1.256309629	0.217761471	5.769200697	7.96E-09	7.81E-08
ENSG00000160201.12	U2AF1	34.19057219	1.255189925	0.350686928	3.579232142	0.000344605	0.001209384
ENSG00000140853.16	NLRC5	1051.065993	1.254218152	0.132479446	9.467265944	2.87E-21	2.55E-19
ENSG00000163354.15	DCST2	0.795326436	1.253169038	0.524266928	2.390326322	0.016833409	0.038003134
ENSG00000127990.19	SGCE	9.495719082	1.253083236	0.437024775	2.867304802	0.004139841	0.011077297
ENSG00000274602.5	PI4KAP1	17.39966464	1.251174429	0.354679596	3.527618855	0.000419315	0.001441656
ENSG00000099994.11	SUSD2	8.281737181	1.251056538	0.309187061	4.046277139	5.20E-05	0.000223063
ENSG00000054967.13	RELT	468.6592295	1.250712232	0.14633856	8.546703169	1.27E-17	6.33E-16
ENSG00000166523.8	CLEC4E	152.0553666	1.249887034	0.295701605	4.226852385	2.37E-05	0.000109774
ENSG00000197329.12	PELI1	827.3778572	1.249153493	0.198364001	6.297279192	3.03E-10	3.97E-09
ENSG00000010327.10	STAB1	342.8504639	1.248047781	0.203306497	6.138750106	8.32E-10	1.00E-08
ENSG00000064932.16	SBNO2	970.4573991	1.24796164	0.169473134	7.36377271	1.79E-13	4.53E-12
ENSG00000139631.19	CSAD	152.0041309	1.247487689	0.153363227	8.134203419	4.15E-16	1.64E-14
ENSG00000161036.13	LRWD1	102.7376793	1.247351209	0.171396106	7.277593645	3.40E-13	8.10E-12
ENSG00000189077.11	TMEM120A	64.97393334	1.247125765	0.177782337	7.014902538	2.30E-12	4.64E-11
ENSG00000184005.11	ST6GALNAC3	30.32024813	1.246902914	0.217191018	5.741042722	9.41E-09	9.12E-08
ENSG00000288675.1	PANO1	0.815213484	1.246832478	0.494859701	2.519567618	0.011749907	0.027817236
ENSG00000120278.16	PLEKHG1	71.47304797	1.24669108	0.178949017	6.966738926	3.24E-12	6.33E-11
ENSG00000164104.12	HMGB2	338.730878	1.246330328	0.166926355	7.466348416	8.25E-14	2.22E-12
ENSG00000183087.15	GAS6	19.68518319	1.246257687	0.316425245	3.938553279	8.20E-05	0.000335891
ENSG00000163126.15	ANKRD23	1.745449759	1.244449159	0.410329546	3.032804168	0.002422928	0.006885157
ENSG00000099985.4	OSM	74.8310092	1.244278801	0.281383672	4.422000722	9.78E-06	4.94E-05
ENSG00000097021.20	ACOT7	26.97650876	1.242502743	0.222690887	5.579495225	2.41E-08	2.11E-07
ENSG00000167693.17	NXN	8.053837001	1.242353846	0.472260266	2.630655034	0.008522049	0.021034507
ENSG00000171860.5	C3AR1	72.20188095	1.24126784	0.265630766	4.672906903	2.97E-06	1.68E-05
ENSG00000154914.17	USP43	0.790209466	1.241094792	0.543687354	2.282736178	0.022445913	0.048670433
ENSG00000198959.12	TGM2	122.7576186	1.240733094	0.31167124	3.980903381	6.87E-05	0.000286445
ENSG00000150977.11	RILPL2	130.157974	1.240465423	0.141197692	8.785309478	1.56E-18	8.86E-17
ENSG00000278588.2	H2BC10	41.87917186	1.240358105	0.212602242	5.834172268	5.41E-09	5.51E-08
ENSG00000146094.16	DOK3	689.1046545	1.239317026	0.138853301	8.925369552	4.44E-19	2.77E-17
ENSG00000187775.17	DNAH17	7.00069064	1.238855133	0.508049477	2.438453714	0.014750248	0.033913073
ENSG00000160410.15	SHKBP1	678.1666643	1.238852474	0.131551178	9.417266302	4.63E-21	3.98E-19
ENSG00000243056.2	EIF4EBP3	2.082708287	1.23610097	0.349535881	3.53640652	0.00040561	0.001402527
ENSG00000136826.15	KLF4	131.2720632	1.234436422	0.224894089	5.488967832	4.04E-08	3.37E-07
ENSG00000185666.15	SYN3	2.432223657	1.233232981	0.496072743	2.485992225	0.012919079	0.030228746
ENSG00000157193.18	LRP8	38.07850469	1.231770914	0.172094397	7.157530629	8.21E-13	1.80E-11
ENSG00000008516.18	MMP25	1594.699899	1.231571159	0.195093021	6.312738151	2.74E-10	3.61E-09
ENSG00000147536.12	GINS4	12.84360155	1.231351067	0.216174346	5.696101736	1.23E-08	1.15E-07
ENSG00000018408.15	WWTR1	0.988701573	1.231189169	0.488133172	2.522240323	0.011661001	0.027633869
ENSG00000172738.12	TMEM217	1.929789641	1.231131738	0.419152187	2.937195069	0.003311957	0.009096179
ENSG00000168264.11	IRF2BP2	596.9996812	1.2311264	0.175226594	7.025910697	2.13E-12	4.31E-11
ENSG00000075790.12	BCAP29	5.171079562	1.230998051	0.334138969	3.684090053	0.000229521	0.000845265
ENSG00000253293.5	HOXA10	1.058733186	1.230699517	0.520924438	2.362529815	0.018150681	0.040552409
ENSG00000126522.17	ASL	26.52231842	1.230492414	0.144561463	8.511897901	1.71E-17	8.36E-16
